cancer	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10	top5e
PRAD	Normal	51	NKX3-1	non_specific	1386	0.236809	7.44	0.0	1
PRAD	Normal	51	JUN	non_specific	690	0.206579	7.29	-0.012	1
PRAD	Normal	51	ID3	non_specific	320	0.185901	7.11	-0.287	1
PRAD	Normal	51	SPDEF	non_specific	1424	0.244591	7.1	0.0	1
PRAD	Normal	51	GLMP	non_specific	1193	0.222528	7.04	-0.004	1
PRAD	Normal	51	JUND	non_specific	974	0.215365	7.03	-0.009	1
PRAD	Normal	51	ID1	non_specific	272	0.178903	7.01	-0.507	1
PRAD	Normal	51	CREB3L4	non_specific	1365	0.234	6.97	0.0	1
PRAD	Normal	51	NFE2L1	non_specific	674	0.205974	6.9	-0.014	1
PRAD	Normal	51	ID2	non_specific	382	0.192066	6.82	-0.142	1
PRAD	Normal	51	DRAP1	non_specific	1059	0.217745	6.71	-0.009	1
PRAD	Normal	51	ELF3	non_specific	916	0.213991	6.67	-0.009	1
PRAD	Normal	51	USF2	non_specific	1094	0.219008	6.65	-0.009	1
PRAD	Normal	51	HMG20B	non_specific	1329	0.230169	6.64	0.0	1
PRAD	Normal	51	NFIX	non_specific	1010	0.216364	6.59	-0.009	1
PRAD	Normal	51	TBX3	non_specific	727	0.207759	6.5	-0.01	1
PRAD	Normal	51	STAT6	non_specific	677	0.20606	6.43	-0.014	1
PRAD	Normal	51	CREB3L1	non_specific	1325	0.229912	6.43	0.0	1
PRAD	Normal	51	HES1	non_specific	764	0.20903	6.42	-0.009	1
PRAD	Normal	51	PHF1	non_specific	749	0.208408	6.4	-0.01	1
PRAD	Normal	51	CAMTA1	non_specific	775	0.20946	6.39	-0.009	1
PRAD	Normal	51	PIN1	non_specific	1078	0.218337	6.39	-0.009	1
PRAD	Normal	51	AEBP1	non_specific	907	0.2137	6.37	-0.009	1
PRAD	Normal	51	ATF3	non_specific	347	0.189326	6.37	-0.194	1
PRAD	Normal	51	EHF	non_specific	464	0.197514	6.28	-0.06	1
PRAD	Normal	51	CREB3	non_specific	795	0.209962	6.27	-0.009	1
PRAD	Normal	51	SON	non_specific	1026	0.21681	6.26	-0.009	1
PRAD	Normal	51	HOXB13	non_specific	1426	0.244727	6.25	0.0	1
PRAD	Normal	51	GTF3A	non_specific	1098	0.219073	6.23	-0.009	1
PRAD	Normal	51	FOXA1	non_specific	1427	0.245309	6.23	0.0	1
PRAD	Normal	51	TGIF1	non_specific	807	0.210579	6.23	-0.009	1
PRAD	Normal	51	HMGN3	non_specific	902	0.213591	6.19	-0.009	1
PRAD	Normal	51	THYN1	non_specific	1100	0.21909	6.16	-0.009	1
PRAD	Normal	51	ZNF706	non_specific	1194	0.222545	6.15	-0.004	1
PRAD	Normal	51	STAT3	non_specific	778	0.209584	6.13	-0.009	1
PRAD	Normal	51	PA2G4	non_specific	1134	0.220205	6.12	-0.007	1
PRAD	Normal	51	SLC2A4RG	non_specific	1190	0.222469	6.12	-0.004	1
PRAD	Normal	51	NFE2L2	non_specific	462	0.197459	6.11	-0.06	1
PRAD	Normal	51	BHLHE40	non_specific	479	0.198096	6.08	-0.06	1
PRAD	Normal	51	NR1H2	non_specific	765	0.209061	6.06	-0.009	1
PRAD	Normal	51	SREBF1	non_specific	1230	0.223825	6.06	-0.004	1
PRAD	Normal	51	GATA2	non_specific	893	0.213432	6.02	-0.009	1
PRAD	Normal	51	THAP4	non_specific	1176	0.222045	6.01	-0.004	1
PRAD	Normal	51	ZNF207	non_specific	1001	0.216099	5.97	-0.009	1
PRAD	Normal	51	ATF6B	non_specific	965	0.215189	5.94	-0.009	1
PRAD	Normal	51	EPAS1	non_specific	478	0.198088	5.93	-0.06	1
PRAD	Normal	51	NFIC	non_specific	593	0.203362	5.93	-0.017	1
PRAD	Normal	51	RBCK1	non_specific	1201	0.222819	5.92	-0.004	1
PRAD	Normal	51	GTF2I	non_specific	785	0.209713	5.9	-0.009	1
PRAD	Normal	51	RERE	non_specific	1170	0.221879	5.89	-0.004	1
PRAD	Normal	51	CUX1	non_specific	1009	0.216363	5.87	-0.009	1
PRAD	Normal	51	ZSCAN18	non_specific	649	0.205136	5.86	-0.016	1
PRAD	Normal	51	ZNF358	non_specific	1005	0.216125	5.83	-0.009	1
PRAD	Normal	51	GPBP1L1	non_specific	992	0.215808	5.83	-0.009	1
PRAD	Normal	51	IRF9	non_specific	1122	0.219715	5.81	-0.008	1
PRAD	Normal	51	HSF1	non_specific	1104	0.219215	5.78	-0.009	1
PRAD	Normal	51	UBTF	non_specific	912	0.213908	5.78	-0.009	1
PRAD	Normal	51	MAX	non_specific	736	0.208071	5.75	-0.01	1
PRAD	Normal	51	ZNF32	non_specific	972	0.21533	5.73	-0.009	1
PRAD	Normal	51	GLYR1	non_specific	855	0.212065	5.72	-0.009	1
PRAD	Normal	51	SREBF2	non_specific	797	0.210189	5.72	-0.009	1
PRAD	Normal	51	ETS2	non_specific	324	0.186279	5.72	-0.276	1
PRAD	Normal	51	IRF6	non_specific	659	0.205418	5.72	-0.015	1
PRAD	Normal	51	HBP1	non_specific	724	0.207706	5.7	-0.01	1
PRAD	Normal	51	RELA	non_specific	994	0.215866	5.67	-0.009	1
PRAD	Normal	51	REPIN1	non_specific	1273	0.226287	5.64	0.0	1
PRAD	Normal	51	HIF1A	non_specific	654	0.205245	5.64	-0.016	1
PRAD	Normal	51	PREB	non_specific	1088	0.218889	5.62	-0.009	1
PRAD	Normal	51	FOSB	non_specific	337	0.188576	5.62	-0.208	1
PRAD	Normal	51	ZNF532	non_specific	468	0.197725	5.57	-0.06	1
PRAD	Normal	51	ZNF664	non_specific	1199	0.222778	5.57	-0.004	1
PRAD	Tumor	492	ZIC2	specific	26	0.040298	1.16	-10.782	0
PRAD	Tumor	492	DLX2	specific	39	0.054233	1.08	-9.228	0
PRAD	Tumor	492	DLX1	specific	40	0.054294	3.89	-9.228	0
PRAD	Tumor	492	FOXD1	specific	42	0.057738	1.5	-8.845	0
PRAD	Tumor	492	HOXC6	specific	61	0.082074	2.97	-6.395	0
PRAD	Tumor	492	HOXC4	specific	66	0.089626	2.21	-5.699	0
PRAD	Tumor	492	MNX1	specific	74	0.093904	1.21	-5.349	0
PRAD	Tumor	492	INSM1	specific	82	0.099967	1.41	-4.852	0
PRAD	Tumor	492	CENPA	specific	85	0.107471	1.14	-4.231	0
PRAD	Tumor	492	MYBL2	specific	96	0.113607	1.73	-3.791	0
PRAD	Tumor	492	OTX1	specific	102	0.117143	1.85	-3.545	0
PRAD	Tumor	492	GSC	specific	105	0.119342	1.35	-3.392	0
PRAD	Tumor	492	VAX2	specific	112	0.127755	1.04	-2.818	0
PRAD	Tumor	492	SIM2	specific	113	0.128427	4.61	-2.776	0
PRAD	Tumor	492	FOXM1	specific	131	0.142809	1.97	-1.925	0
PRAD	Tumor	492	SOX14	specific	132	0.143604	1.48	-1.882	0
PRAD	Tumor	492	TWIST1	specific	136	0.145085	2.88	-1.809	0
PRAD	Tumor	492	CBX2	specific	137	0.146803	1.4	-1.714	0
PRAD	Tumor	492	SOX8	specific	146	0.152996	1.1	-1.406	0
PRAD	Tumor	492	FOXS1	specific	155	0.155727	1.41	-1.294	0
PRAD	Tumor	492	FEV	specific	156	0.155732	3.9	-1.294	0
PRAD	Tumor	492	SP5	specific	157	0.156211	2.25	-1.272	0
PRAD	Tumor	492	MXD3	specific	158	0.156363	2.41	-1.267	0
PRAD	Tumor	492	TBX1	specific	162	0.159323	3.22	-1.133	0
PRAD	Tumor	492	ERG	specific	164	0.161696	3.77	-1.025	0
PRAD	Tumor	492	XBP1	non_specific	513	0.210801	8.84	-0.011	1
PRAD	Tumor	492	SPDEF	non_specific	231	0.18866	8.71	-0.136	1
PRAD	Tumor	492	NKX3-1	non_specific	269	0.19565	8.65	-0.011	1
PRAD	Tumor	492	ATF4	non_specific	605	0.214069	8.44	-0.011	1
PRAD	Tumor	492	MAZ	non_specific	348	0.203669	8.4	-0.011	1
PRAD	Tumor	492	YBX1	non_specific	730	0.217411	8.3	-0.011	1
PRAD	Tumor	492	CREB3L4	non_specific	290	0.19823	7.94	-0.011	1
PRAD	Tumor	492	FOS	non_specific	1158	0.233196	7.77	-0.003	1
PRAD	Tumor	492	HOXB13	non_specific	229	0.188539	7.68	-0.136	1
PRAD	Tumor	492	FOXA1	non_specific	228	0.188026	7.67	-0.15	1
PRAD	Tumor	492	YBX3	non_specific	667	0.215771	7.45	-0.011	1
PRAD	Tumor	492	TSC22D1	non_specific	853	0.221154	7.42	-0.011	1
PRAD	Tumor	492	GLMP	non_specific	462	0.209094	7.39	-0.011	1
PRAD	Tumor	492	HMG20B	non_specific	326	0.201798	7.36	-0.011	1
PRAD	Tumor	492	NR4A1	non_specific	1058	0.228342	7.34	-0.011	1
PRAD	Tumor	492	JUNB	non_specific	915	0.223405	7.19	-0.011	1
PRAD	Tumor	492	TSC22D3	non_specific	1106	0.23017	7.17	-0.01	1
PRAD	Tumor	492	CREB3L1	non_specific	330	0.20204	7.12	-0.011	1
PRAD	Tumor	492	JUND	non_specific	681	0.216159	7.01	-0.011	1
PRAD	Tumor	492	JUN	non_specific	965	0.225135	6.82	-0.011	1
PRAD	Tumor	492	DRAP1	non_specific	596	0.213787	6.81	-0.011	1
PRAD	Tumor	492	USF2	non_specific	561	0.212538	6.81	-0.011	1
PRAD	Tumor	492	NFIX	non_specific	645	0.21516	6.62	-0.011	1
PRAD	Tumor	492	EGR1	non_specific	1155	0.233056	6.59	-0.003	1
PRAD	Tumor	492	ELF3	non_specific	739	0.217539	6.59	-0.011	1
PRAD	Tumor	492	PIN1	non_specific	577	0.213201	6.51	-0.011	1
PRAD	Tumor	492	ZNF706	non_specific	461	0.209078	6.46	-0.011	1
PRAD	Tumor	492	SREBF1	non_specific	425	0.207839	6.42	-0.011	1
PRAD	Tumor	492	SLC2A4RG	non_specific	465	0.209152	6.42	-0.011	1
PRAD	Tumor	492	NFE2L1	non_specific	981	0.225765	6.42	-0.011	1
PRAD	Tumor	492	GTF3A	non_specific	557	0.212474	6.38	-0.011	1
PRAD	Tumor	492	MESP1	non_specific	244	0.191554	6.35	-0.075	1
PRAD	Tumor	492	PA2G4	non_specific	521	0.211362	6.32	-0.011	1
PRAD	Tumor	492	THYN1	non_specific	555	0.212457	6.31	-0.011	1
PRAD	Tumor	492	SON	non_specific	629	0.214715	6.31	-0.011	1
PRAD	Tumor	492	THAP4	non_specific	479	0.209564	6.29	-0.011	1
PRAD	Tumor	492	AEBP1	non_specific	748	0.217832	6.28	-0.011	1
PRAD	Tumor	492	RBCK1	non_specific	454	0.208813	6.23	-0.011	1
PRAD	Tumor	492	RERE	non_specific	485	0.209725	6.16	-0.011	1
PRAD	Tumor	492	TBX3	non_specific	928	0.223908	6.13	-0.011	1
PRAD	Tumor	492	HES1	non_specific	891	0.222595	6.11	-0.011	1
PRAD	Tumor	492	CAMTA1	non_specific	880	0.222152	6.1	-0.011	1
PRAD	Tumor	492	HMGN3	non_specific	753	0.217942	6.09	-0.011	1
PRAD	Tumor	492	REPIN1	non_specific	382	0.205475	6.09	-0.011	1
PRAD	Tumor	492	PHF1	non_specific	906	0.223237	6.06	-0.011	1
PRAD	Tumor	492	LTF	non_specific	1390	0.256814	6.06	0.0	1
PRAD	Tumor	492	ZNF511	non_specific	298	0.199265	6.03	-0.011	1
PRAD	Tumor	492	CREB3	non_specific	860	0.221636	6.01	-0.011	1
PRAD	Tumor	492	TGIF1	non_specific	848	0.221004	5.99	-0.011	1
PRAD	Tumor	492	STAT6	non_specific	978	0.225675	5.99	-0.011	1
PRAD	Tumor	492	ZNF207	non_specific	654	0.215424	5.98	-0.011	1
PRAD	Tumor	492	IRF9	non_specific	533	0.211842	5.98	-0.011	1
PRAD	Tumor	492	HSF1	non_specific	551	0.212334	5.92	-0.011	1
PRAD	Tumor	492	GATA2	non_specific	762	0.218104	5.91	-0.011	1
PRAD	Tumor	492	ATF6B	non_specific	690	0.216335	5.91	-0.011	1
PRAD	Tumor	492	CUX1	non_specific	646	0.215161	5.9	-0.011	1
PRAD	Tumor	492	ZNF664	non_specific	456	0.208852	5.86	-0.011	1
PRAD	Tumor	492	STAT3	non_specific	877	0.222024	5.86	-0.011	1
PRAD	Tumor	492	ZNF358	non_specific	650	0.215398	5.85	-0.011	1
PRAD	Tumor	492	GPBP1L1	non_specific	663	0.215715	5.83	-0.011	1
PRAD	Tumor	492	MBD3	non_specific	432	0.208066	5.82	-0.011	1
PRAD	Tumor	492	NR1H2	non_specific	890	0.222563	5.77	-0.011	1
PRAD	Tumor	492	MXD4	non_specific	469	0.209205	5.76	-0.011	1
PRAD	Tumor	492	TSC22D4	non_specific	476	0.209508	5.75	-0.011	1
PRAD	Tumor	492	PREB	non_specific	567	0.212655	5.75	-0.011	1
PRAD	Tumor	492	ZNF32	non_specific	683	0.216194	5.72	-0.011	1
PRAD	Tumor	492	ID2	non_specific	1273	0.240767	5.71	0.0	1
PRAD	Tumor	492	MYC	non_specific	291	0.198314	5.7	-0.011	1
PRAD	Tumor	492	UBTF	non_specific	743	0.217623	5.7	-0.011	1
PRAD	Tumor	492	RELA	non_specific	661	0.215657	5.68	-0.011	1
PRAD	Tumor	492	ID3	non_specific	1335	0.247733	5.67	0.0	1
PRAD	Tumor	492	GTF2I	non_specific	870	0.221892	5.65	-0.011	1
PRAD	Tumor	492	MBD2	non_specific	582	0.213333	5.64	-0.011	1
PRAD	Tumor	492	SAFB	non_specific	499	0.210178	5.64	-0.011	1
PRAD	Tumor	492	IRF3	non_specific	530	0.211637	5.61	-0.011	1
PRAD	Tumor	492	SAFB2	non_specific	447	0.208562	5.58	-0.011	1
PRAD	Tumor	492	ZNF428	non_specific	488	0.209798	5.58	-0.011	1
PRAD	Tumor	492	GLYR1	non_specific	800	0.219488	5.57	-0.011	1
PRAD	Tumor	492	SREBF2	non_specific	858	0.221404	5.49	-0.011	1
PRAD	Tumor	492	ATF5	non_specific	323	0.201679	5.48	-0.011	1
PRAD	Tumor	492	EHF	non_specific	1191	0.234776	5.48	-0.003	1
PRAD	Tumor	492	ZNF761	non_specific	396	0.206143	5.46	-0.011	1
PRAD	Tumor	492	ZBTB7B	non_specific	398	0.206177	5.46	-0.011	1
STAD	Normal	32	RXRG	specific	6	0.068533	1.09	-1.328	0
STAD	Normal	32	CERS3	specific	9	0.073187	1.26	-1.328	0
STAD	Normal	32	ESRRG	specific	13	0.079851	2.04	-1.21	0
STAD	Normal	32	NKX6-2	specific	16	0.088509	2.13	-1.032	0
STAD	Normal	32	YBX1	non_specific	475	0.22451	8.36	-0.026	1
STAD	Normal	32	JUNB	non_specific	262	0.205592	7.85	-0.026	1
STAD	Normal	32	FOS	non_specific	229	0.202369	7.74	-0.026	1
STAD	Normal	32	JUND	non_specific	297	0.209996	7.7	-0.026	1
STAD	Normal	32	ATF4	non_specific	349	0.215437	7.54	-0.026	1
STAD	Normal	32	ID1	non_specific	234	0.202608	7.11	-0.026	1
STAD	Normal	32	XBP1	non_specific	535	0.227679	6.75	-0.026	1
STAD	Normal	32	TSC22D3	non_specific	156	0.186702	6.69	-0.026	1
STAD	Normal	32	NFE2L2	non_specific	288	0.208955	6.68	-0.026	1
STAD	Normal	32	YBX3	non_specific	473	0.224445	6.63	-0.026	1
STAD	Normal	32	EGR1	non_specific	223	0.201441	6.5	-0.026	1
STAD	Normal	32	JUN	non_specific	249	0.204289	6.5	-0.026	1
STAD	Normal	32	CEBPD	non_specific	226	0.201837	6.48	-0.026	1
STAD	Normal	32	HMGA1	non_specific	1037	0.252417	6.36	-0.026	1
STAD	Normal	32	KLF4	non_specific	159	0.187122	6.35	-0.026	1
STAD	Normal	32	NR4A1	non_specific	254	0.20477	6.34	-0.026	1
STAD	Normal	32	ETS2	non_specific	408	0.220295	6.22	-0.026	1
STAD	Normal	32	ZNF706	non_specific	662	0.233208	6.22	-0.026	1
STAD	Normal	32	NFE2L1	non_specific	376	0.217577	6.15	-0.026	1
STAD	Normal	32	KLF2	non_specific	198	0.195664	6.11	-0.026	1
STAD	Normal	32	ZNF207	non_specific	607	0.231218	6.07	-0.026	1
STAD	Normal	32	TSC22D1	non_specific	338	0.214342	6.06	-0.026	1
STAD	Normal	32	DRAP1	non_specific	453	0.223074	6.03	-0.026	1
STAD	Normal	32	ELF3	non_specific	1107	0.257707	6.01	-0.023	1
STAD	Normal	32	STAT6	non_specific	529	0.227487	6.01	-0.026	1
STAD	Normal	32	ZNF358	non_specific	239	0.203496	5.98	-0.026	1
STAD	Normal	32	NFIX	non_specific	263	0.205671	5.93	-0.026	1
STAD	Normal	32	NFIC	non_specific	292	0.209365	5.92	-0.026	1
STAD	Normal	32	CAMTA1	non_specific	353	0.215754	5.92	-0.026	1
STAD	Normal	32	MAZ	non_specific	751	0.237306	5.92	-0.026	1
STAD	Normal	32	GTF2I	non_specific	588	0.230426	5.89	-0.026	1
STAD	Normal	32	GTF3A	non_specific	719	0.235997	5.88	-0.026	1
STAD	Normal	32	ID2	non_specific	429	0.222004	5.84	-0.026	1
STAD	Normal	32	SON	non_specific	602	0.231107	5.8	-0.026	1
STAD	Normal	32	KLF6	non_specific	340	0.214523	5.79	-0.026	1
STAD	Normal	32	PITX1	non_specific	210	0.198361	5.78	-0.026	1
STAD	Normal	32	EPAS1	non_specific	432	0.222079	5.78	-0.026	1
STAD	Normal	32	USF2	non_specific	472	0.224266	5.77	-0.026	1
STAD	Normal	32	HSF1	non_specific	625	0.231924	5.71	-0.026	1
STAD	Normal	32	PA2G4	non_specific	764	0.237825	5.68	-0.026	1
STAD	Normal	32	STAT3	non_specific	569	0.229599	5.67	-0.026	1
STAD	Normal	32	KLF5	non_specific	1025	0.251869	5.66	-0.026	1
STAD	Normal	32	SLC2A4RG	non_specific	384	0.21844	5.64	-0.026	1
STAD	Normal	32	CEBPB	non_specific	520	0.227133	5.64	-0.026	1
STAD	Normal	32	FOSL2	non_specific	311	0.211399	5.61	-0.026	1
STAD	Normal	32	MYC	non_specific	474	0.224477	5.61	-0.026	1
STAD	Normal	32	ID3	non_specific	294	0.209633	5.59	-0.026	1
STAD	Normal	32	PIN1	non_specific	328	0.213213	5.57	-0.026	1
STAD	Normal	32	RELA	non_specific	462	0.22366	5.57	-0.026	1
STAD	Normal	32	REPIN1	non_specific	795	0.239394	5.54	-0.026	1
STAD	Normal	32	HIF1A	non_specific	673	0.233727	5.53	-0.026	1
STAD	Normal	32	ATF6B	non_specific	566	0.229505	5.49	-0.026	1
STAD	Normal	32	KLF10	non_specific	268	0.206602	5.46	-0.026	1
STAD	Normal	32	SREBF2	non_specific	416	0.220696	5.45	-0.026	1
STAD	Normal	32	BHLHE40	non_specific	554	0.228751	5.45	-0.026	1
STAD	Normal	32	CUX1	non_specific	505	0.226423	5.44	-0.026	1
STAD	Normal	32	NR1H2	non_specific	331	0.213651	5.44	-0.026	1
STAD	Normal	32	MAX	non_specific	322	0.212395	5.37	-0.026	1
STAD	Normal	32	HMGN3	non_specific	541	0.227924	5.33	-0.026	1
STAD	Normal	32	GLYR1	non_specific	383	0.218435	5.3	-0.026	1
STAD	Normal	32	IRF1	non_specific	686	0.234338	5.29	-0.026	1
STAD	Normal	32	RBCK1	non_specific	783	0.238742	5.26	-0.026	1
STAD	Normal	32	ZBTB7A	non_specific	360	0.216224	5.25	-0.026	1
STAD	Normal	32	AEBP1	non_specific	818	0.240265	5.24	-0.026	1
STAD	Normal	32	ZBTB7B	non_specific	317	0.212059	5.24	-0.026	1
STAD	Normal	32	HMG20B	non_specific	446	0.222858	5.24	-0.026	1
STAD	Normal	32	HES1	non_specific	696	0.234827	5.2	-0.026	1
STAD	Normal	32	MBD2	non_specific	414	0.220592	5.2	-0.026	1
STAD	Normal	32	CENPB	non_specific	519	0.227089	5.17	-0.026	1
STAD	Normal	32	IRF9	non_specific	753	0.237397	5.16	-0.026	1
STAD	Normal	32	TFDP1	non_specific	824	0.240678	5.15	-0.026	1
STAD	Normal	32	NR2F6	non_specific	425	0.221693	5.14	-0.026	1
STAD	Normal	32	BCLAF1	non_specific	728	0.236393	5.13	-0.026	1
STAD	Normal	32	KCMF1	non_specific	442	0.222671	5.13	-0.026	1
STAD	Normal	32	FOSB	non_specific	106	0.170755	5.11	-0.026	1
STAD	Normal	32	RERE	non_specific	424	0.221684	5.11	-0.026	1
STAD	Normal	32	ATF3	non_specific	246	0.204064	5.07	-0.026	1
STAD	Normal	32	CHCHD3	non_specific	491	0.225638	5.03	-0.026	1
STAD	Normal	32	PLSCR1	non_specific	851	0.242159	5.03	-0.026	1
STAD	Normal	32	GPBP1L1	non_specific	642	0.23272	5.02	-0.026	1
STAD	Normal	32	FOXN3	non_specific	216	0.200615	5.02	-0.026	1
STAD	Normal	32	ZNF219	non_specific	257	0.204908	5.01	-0.026	1
STAD	Normal	32	ZNF580	non_specific	372	0.217386	5.0	-0.026	1
STAD	Tumor	399	HOXA11	specific	29	0.013683	1.56	-8.236	0
STAD	Tumor	399	FEZF1	specific	30	0.013804	1.3	-8.236	0
STAD	Tumor	399	HOXC10	specific	34	0.016531	2.74	-8.022	0
STAD	Tumor	399	HOXC11	specific	35	0.016617	1.71	-8.022	0
STAD	Tumor	399	SALL4	specific	46	0.027033	1.44	-7.146	0
STAD	Tumor	399	HOXC9	specific	50	0.029422	1.84	-6.96	0
STAD	Tumor	399	HOXA13	specific	56	0.031917	2.22	-6.781	0
STAD	Tumor	399	ZIC2	specific	64	0.039278	1.34	-6.183	0
STAD	Tumor	399	HOXA10	specific	74	0.050739	3.14	-5.284	0
STAD	Tumor	399	HMGA2	specific	75	0.051149	1.96	-5.256	0
STAD	Tumor	399	HOXB9	specific	82	0.055455	2.59	-4.953	0
STAD	Tumor	399	TLX1	specific	83	0.056645	1.1	-4.865	0
STAD	Tumor	399	ZNF469	specific	93	0.060892	1.32	-4.589	0
STAD	Tumor	399	ZNF695	specific	105	0.065688	1.64	-4.285	0
STAD	Tumor	399	EMX1	specific	111	0.068006	1.35	-4.142	0
STAD	Tumor	399	FOXD2	specific	115	0.070079	1.46	-4.01	0
STAD	Tumor	399	FOXJ1	specific	119	0.07177	1.78	-3.906	0
STAD	Tumor	399	HOXA9	specific	122	0.072307	1.51	-3.879	0
STAD	Tumor	399	OTX1	specific	125	0.073347	2.04	-3.818	0
STAD	Tumor	399	FOXS1	specific	130	0.076412	2.29	-3.626	0
STAD	Tumor	399	E2F7	specific	146	0.088264	1.71	-2.916	0
STAD	Tumor	399	CBX2	specific	147	0.08932	1.87	-2.855	0
STAD	Tumor	399	HOXC6	specific	156	0.092209	1.96	-2.708	0
STAD	Tumor	399	ONECUT2	specific	159	0.092872	2.28	-2.677	0
STAD	Tumor	399	EOMES	specific	165	0.095825	1.2	-2.523	0
STAD	Tumor	399	LBX2	specific	168	0.097538	1.63	-2.433	0
STAD	Tumor	399	ONECUT3	specific	171	0.099882	1.49	-2.311	0
STAD	Tumor	399	HOXB13	specific	174	0.102053	1.8	-2.2	0
STAD	Tumor	399	MNX1	specific	175	0.102522	2.4	-2.177	0
STAD	Tumor	399	ASCL2	specific	182	0.105101	3.41	-2.058	0
STAD	Tumor	399	ETV4	specific	183	0.105232	4.34	-2.053	0
STAD	Tumor	399	SIX4	specific	186	0.10578	1.24	-2.032	0
STAD	Tumor	399	RCOR2	specific	191	0.10783	1.83	-1.938	0
STAD	Tumor	399	SATB2	specific	205	0.112859	1.84	-1.719	0
STAD	Tumor	399	PBX4	specific	206	0.113069	1.99	-1.711	0
STAD	Tumor	399	CENPA	specific	208	0.113333	3.21	-1.703	0
STAD	Tumor	399	ZFP69B	specific	209	0.114581	1.22	-1.645	0
STAD	Tumor	399	HNF1B	specific	210	0.114862	3.59	-1.634	0
STAD	Tumor	399	FOXD1	specific	211	0.11543	1.76	-1.609	0
STAD	Tumor	399	NFE2L3	specific	212	0.115835	4.71	-1.592	0
STAD	Tumor	399	FOXP3	specific	213	0.116222	2.1	-1.576	0
STAD	Tumor	399	POU5F1	specific	214	0.117227	1.51	-1.532	0
STAD	Tumor	399	MYB	specific	216	0.118571	3.37	-1.474	0
STAD	Tumor	399	MYBL2	specific	219	0.119123	5.16	-1.455	0
STAD	Tumor	399	ZNF860	specific	220	0.119696	1.27	-1.432	0
STAD	Tumor	399	TIGD1	specific	224	0.120422	1.68	-1.407	0
STAD	Tumor	399	ZNF367	specific	226	0.120507	2.51	-1.407	0
STAD	Tumor	399	FOXL1	specific	228	0.121581	1.46	-1.363	0
STAD	Tumor	399	PROX1	specific	229	0.122324	1.55	-1.333	0
STAD	Tumor	399	CDX2	specific	230	0.122522	3.48	-1.326	0
STAD	Tumor	399	MSX2	specific	231	0.12256	3.0	-1.326	0
STAD	Tumor	399	E2F1	specific	232	0.123382	3.46	-1.292	0
STAD	Tumor	399	MLXIPL	specific	233	0.123772	2.99	-1.278	0
STAD	Tumor	399	HNF1A	specific	234	0.124769	3.4	-1.237	0
STAD	Tumor	399	NR6A1	specific	235	0.125603	1.13	-1.204	0
STAD	Tumor	399	ZNF697	specific	238	0.125958	1.6	-1.194	0
STAD	Tumor	399	ZNF485	specific	239	0.12619	1.68	-1.187	0
STAD	Tumor	399	TFEC	specific	240	0.126239	1.62	-1.186	0
STAD	Tumor	399	E2F8	specific	243	0.128085	2.88	-1.116	0
STAD	Tumor	399	FOXM1	specific	245	0.129386	4.98	-1.067	0
STAD	Tumor	399	NKX6-3	specific	247	0.130132	1.94	-1.041	0
STAD	Tumor	399	YBX1	non_specific	1180	0.207179	8.91	-0.005	1
STAD	Tumor	399	HMGA1	non_specific	618	0.181855	8.23	-0.02	1
STAD	Tumor	399	ELF3	non_specific	548	0.177378	8.06	-0.043	1
STAD	Tumor	399	ATF4	non_specific	1306	0.216087	7.52	0.0	1
STAD	Tumor	399	JUND	non_specific	1358	0.221602	7.38	0.0	1
STAD	Tumor	399	XBP1	non_specific	1120	0.20415	7.36	-0.009	1
STAD	Tumor	399	KLF5	non_specific	630	0.182325	7.3	-0.02	1
STAD	Tumor	399	JUNB	non_specific	1393	0.226165	7.28	0.0	1
STAD	Tumor	399	YBX3	non_specific	1182	0.207241	7.06	-0.005	1
STAD	Tumor	399	ZNF706	non_specific	993	0.198963	7.04	-0.011	1
STAD	Tumor	399	FOS	non_specific	1426	0.229563	7.01	0.0	1
STAD	Tumor	399	MAZ	non_specific	904	0.195197	6.9	-0.011	1
STAD	Tumor	399	GTF3A	non_specific	936	0.196393	6.79	-0.011	1
STAD	Tumor	399	ZNF207	non_specific	1048	0.200815	6.78	-0.011	1
STAD	Tumor	399	PA2G4	non_specific	891	0.194724	6.65	-0.011	1
STAD	Tumor	399	STAT1	non_specific	567	0.179045	6.58	-0.029	1
STAD	Tumor	399	REPIN1	non_specific	860	0.193302	6.55	-0.011	1
STAD	Tumor	399	GTF2I	non_specific	1067	0.201557	6.55	-0.011	1
STAD	Tumor	399	CREB3L1	non_specific	443	0.166953	6.54	-0.16	1
STAD	Tumor	399	STAT6	non_specific	1126	0.204332	6.54	-0.009	1
STAD	Tumor	399	SON	non_specific	1053	0.20092	6.48	-0.011	1
STAD	Tumor	399	ID1	non_specific	1421	0.229309	6.45	0.0	1
STAD	Tumor	399	ETS2	non_specific	1247	0.211273	6.42	-0.001	1
STAD	Tumor	399	HSF1	non_specific	1030	0.200157	6.41	-0.011	1
STAD	Tumor	399	DRAP1	non_specific	1202	0.208565	6.36	-0.004	1
STAD	Tumor	399	NFE2L2	non_specific	1367	0.222673	6.36	0.0	1
STAD	Tumor	399	HIF1A	non_specific	982	0.198482	6.29	-0.011	1
STAD	Tumor	399	STAT3	non_specific	1086	0.202334	6.26	-0.011	1
STAD	Tumor	399	AEBP1	non_specific	837	0.192517	6.24	-0.011	1
