cancer	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10	top5e
SKCM	Stage III	27	TCF3	non_specific	628	0.221157	5.1	-0.012	1
SKCM	Stage III	27	DDIT3	non_specific	733	0.222464	5.09	-0.012	1
SKCM	Stage III	27	ATF5	non_specific	423	0.217577	5.08	-0.012	1
SKCM	Stage III	27	E2F4	non_specific	895	0.224761	5.08	-0.012	1
SKCM	Stage III	27	TFDP1	non_specific	622	0.221099	5.07	-0.012	1
SKCM	Stage III	27	DNMT1	non_specific	561	0.220296	5.07	-0.012	1
STAD	Stage I	56	SP5	specific	89	0.334767	2.68	-2.819	0
STAD	Stage I	56	PROX1	specific	91	0.335738	1.98	-2.694	0
STAD	Stage I	56	DLX4	specific	94	0.337272	1.12	-2.501	0
STAD	Stage I	56	TBX1	specific	101	0.342492	1.09	-1.872	0
STAD	Stage I	56	IRX3	specific	102	0.342568	1.48	-1.867	0
STAD	Stage I	56	YBX1	non_specific	783	0.381063	8.87	-0.03	1
STAD	Stage I	56	HMGA1	non_specific	575	0.379085	8.33	-0.03	1
STAD	Stage I	56	ELF3	non_specific	665	0.379938	8.06	-0.03	1
STAD	Stage I	56	ATF4	non_specific	797	0.381306	7.49	-0.03	1
STAD	Stage I	56	XBP1	non_specific	534	0.378483	7.4	-0.03	1
STAD	Stage I	56	KLF5	non_specific	688	0.380099	7.39	-0.03	1
STAD	Stage I	56	JUND	non_specific	939	0.382972	7.25	-0.03	1
STAD	Stage I	56	JUNB	non_specific	973	0.383397	7.15	-0.03	1
STAD	Stage I	56	ZNF706	non_specific	517	0.378314	7.15	-0.03	1
STAD	Stage I	56	FOS	non_specific	769	0.380953	7.02	-0.03	1
STAD	Stage I	56	MAZ	non_specific	522	0.378354	7.0	-0.03	1
STAD	Stage I	56	YBX3	non_specific	1028	0.384207	6.94	-0.03	1
STAD	Stage I	56	REPIN1	non_specific	267	0.372596	6.83	-0.03	1
STAD	Stage I	56	ID1	non_specific	243	0.371489	6.8	-0.03	1
STAD	Stage I	56	ZNF207	non_specific	701	0.380294	6.79	-0.03	1
STAD	Stage I	56	GTF3A	non_specific	776	0.381	6.76	-0.03	1
STAD	Stage I	56	PA2G4	non_specific	891	0.382359	6.61	-0.03	1
STAD	Stage I	56	GTF2I	non_specific	524	0.378384	6.61	-0.03	1
STAD	Stage I	56	HSF1	non_specific	457	0.377407	6.54	-0.03	1
STAD	Stage I	56	NFE2L2	non_specific	470	0.377616	6.46	-0.03	1
STAD	Stage I	56	ETS2	non_specific	562	0.378845	6.46	-0.03	1
STAD	Stage I	56	CREB3L1	non_specific	961	0.383253	6.45	-0.03	1
STAD	Stage I	56	STAT1	non_specific	916	0.382658	6.44	-0.03	1
STAD	Stage I	56	SON	non_specific	861	0.381994	6.4	-0.03	1
STAD	Stage I	56	STAT6	non_specific	1051	0.384658	6.38	-0.03	1
STAD	Stage I	56	TGIF1	non_specific	402	0.376529	6.29	-0.03	1
STAD	Stage I	56	NFE2L1	non_specific	622	0.379547	6.28	-0.03	1
STAD	Stage I	56	HIF1A	non_specific	821	0.38158	6.28	-0.03	1
STAD	Stage I	56	DRAP1	non_specific	934	0.382903	6.28	-0.03	1
STAD	Stage I	56	STAT3	non_specific	768	0.380951	6.23	-0.03	1
STAD	Stage I	56	TFDP1	non_specific	692	0.380163	6.2	-0.03	1
STAD	Stage I	56	ID2	non_specific	581	0.379175	6.15	-0.03	1
STAD	Stage I	56	SOX9	non_specific	503	0.378073	6.14	-0.03	1
STAD	Stage I	56	RBCK1	non_specific	867	0.382084	6.13	-0.03	1
STAD	Stage I	56	ATF6B	non_specific	564	0.378867	6.11	-0.03	1
STAD	Stage I	56	USF2	non_specific	856	0.38196	6.08	-0.03	1
STAD	Stage I	56	MYC	non_specific	572	0.37905	6.07	-0.03	1
STAD	Stage I	56	FOXP4	non_specific	375	0.375999	6.05	-0.03	1
STAD	Stage I	56	HES1	non_specific	436	0.377162	6.05	-0.03	1
STAD	Stage I	56	TSC22D1	non_specific	687	0.380094	6.02	-0.03	1
STAD	Stage I	56	TCF3	non_specific	401	0.376513	6.02	-0.03	1
STAD	Stage I	56	CAMTA1	non_specific	477	0.377706	6.02	-0.03	1
STAD	Stage I	56	BCLAF1	non_specific	646	0.379731	5.96	-0.03	1
STAD	Stage I	56	RELA	non_specific	711	0.3804	5.92	-0.03	1
STAD	Stage I	56	SLC2A4RG	non_specific	396	0.37645	5.88	-0.03	1
STAD	Stage I	56	HMGN3	non_specific	595	0.379305	5.88	-0.03	1
STAD	Stage I	56	ZNF703	non_specific	176	0.366409	5.88	-0.03	1
STAD	Stage I	56	CEBPB	non_specific	1180	0.387706	5.87	-0.017	1
STAD	Stage I	56	SREBF1	non_specific	558	0.378781	5.87	-0.03	1
STAD	Stage I	56	PLSCR1	non_specific	1109	0.385698	5.86	-0.03	1
STAD	Stage I	56	IRF9	non_specific	1078	0.385197	5.86	-0.03	1
STAD	Stage I	56	EPAS1	non_specific	1149	0.386532	5.85	-0.028	1
STAD	Stage I	56	SREBF2	non_specific	331	0.374861	5.84	-0.03	1
STAD	Stage I	56	IRF1	non_specific	1090	0.3854	5.84	-0.03	1
STAD	Stage I	56	BHLHE40	non_specific	1144	0.386373	5.82	-0.029	1
STAD	Stage I	56	JUN	non_specific	1010	0.383871	5.79	-0.03	1
STAD	Stage I	56	CEBPD	non_specific	703	0.380333	5.78	-0.03	1
STAD	Stage I	56	CUX1	non_specific	1020	0.384009	5.76	-0.03	1
STAD	Stage I	56	EHF	non_specific	317	0.374531	5.73	-0.03	1
STAD	Stage I	56	NR4A1	non_specific	1103	0.385636	5.7	-0.03	1
STAD	Stage I	56	GPBP1L1	non_specific	602	0.379349	5.67	-0.03	1
STAD	Stage I	56	E2F4	non_specific	649	0.379801	5.64	-0.03	1
STAD	Stage I	56	KLF6	non_specific	985	0.383585	5.64	-0.03	1
STAD	Stage I	56	CENPB	non_specific	605	0.379389	5.64	-0.03	1
STAD	Stage I	56	GATAD2A	non_specific	691	0.380159	5.63	-0.03	1
STAD	Stage I	56	NFIC	non_specific	835	0.381732	5.61	-0.03	1
STAD	Stage I	56	GLMP	non_specific	610	0.37945	5.6	-0.03	1
STAD	Stage I	56	NFIX	non_specific	514	0.378294	5.57	-0.03	1
STAD	Stage I	56	CHCHD3	non_specific	364	0.375857	5.56	-0.03	1
STAD	Stage I	56	HMG20B	non_specific	538	0.378528	5.55	-0.03	1
STAD	Stage I	56	ZNF664	non_specific	632	0.379654	5.52	-0.03	1
STAD	Stage I	56	RERE	non_specific	321	0.374699	5.51	-0.03	1
STAD	Stage I	56	ID3	non_specific	394	0.376361	5.49	-0.03	1
STAD	Stage I	56	EGR1	non_specific	1277	0.392305	5.48	0.0	1
STAD	Stage I	56	NPAS2	non_specific	463	0.377527	5.48	-0.03	1
STAD	Stage I	56	IRF3	non_specific	980	0.383488	5.48	-0.03	1
STAD	Stage I	56	AEBP1	non_specific	1412	0.404016	5.47	0.0	1
STAD	Stage I	56	KCMF1	non_specific	499	0.378017	5.47	-0.03	1
STAD	Stage I	56	PIN1	non_specific	794	0.381245	5.45	-0.03	1
STAD	Stage I	56	FOSL2	non_specific	735	0.380576	5.44	-0.03	1
STAD	Stage I	56	ERF	non_specific	614	0.379472	5.44	-0.03	1
STAD	Stage I	56	MBD2	non_specific	697	0.380246	5.42	-0.03	1
STAD	Stage I	56	SP100	non_specific	1146	0.386475	5.39	-0.028	1
STAD	Stage II	118	MEOX2	specific	49	0.342645	1.12	-7.471	0
STAD	Stage II	118	HAND2	specific	52	0.344372	2.14	-6.808	0
STAD	Stage II	118	NKX6-3	specific	66	0.350046	2.18	-4.851	0
STAD	Stage II	118	ZNF683	specific	78	0.356277	1.59	-3.026	0
STAD	Stage II	118	ZNF385D	specific	80	0.35641	1.25	-3.0	0
STAD	Stage II	118	GLI1	specific	86	0.357622	1.73	-2.705	0
STAD	Stage II	118	TWIST2	specific	92	0.358936	1.97	-2.399	0
STAD	Stage II	118	ZNF469	specific	93	0.359557	1.47	-2.25	0
STAD	Stage II	118	LTF	specific	95	0.36	3.37	-2.152	0
STAD	Stage II	118	SOX15	specific	97	0.360188	1.41	-2.117	0
STAD	Stage II	118	FOXS1	specific	99	0.360323	2.48	-2.094	0
STAD	Stage II	118	MEOX1	specific	100	0.360678	1.44	-2.015	0
STAD	Stage II	118	INSM1	specific	101	0.360823	1.04	-1.985	0
STAD	Stage II	118	TWIST1	specific	103	0.361339	1.98	-1.876	0
STAD	Stage II	118	PRRX2	specific	107	0.361536	2.9	-1.853	0
STAD	Stage II	118	EMX1	specific	108	0.36154	1.49	-1.853	0
STAD	Stage II	118	HIC1	specific	109	0.36155	3.4	-1.853	0
STAD	Stage II	118	FOXP2	specific	115	0.363241	1.55	-1.51	0
STAD	Stage II	118	SOX17	specific	116	0.363345	1.53	-1.492	0
STAD	Stage II	118	HOPX	specific	117	0.363409	4.53	-1.482	0
STAD	Stage II	118	SPIB	specific	118	0.363439	2.28	-1.48	0
STAD	Stage II	118	BARX1	specific	119	0.363572	3.6	-1.457	0
STAD	Stage II	118	FOXD2	specific	121	0.363615	1.55	-1.454	0
STAD	Stage II	118	PRRX1	specific	123	0.363779	3.6	-1.428	0
STAD	Stage II	118	TCF21	specific	124	0.36381	1.79	-1.425	0
STAD	Stage II	118	FOXF1	specific	125	0.363862	3.19	-1.418	0
STAD	Stage II	118	CDX2	specific	127	0.364023	3.72	-1.393	0
STAD	Stage II	118	ZNF423	specific	129	0.364572	1.9	-1.29	0
STAD	Stage II	118	OSR1	specific	134	0.364968	1.41	-1.23	0
STAD	Stage II	118	PAX5	specific	135	0.365047	1.12	-1.219	0
STAD	Stage II	118	MSC	specific	136	0.365056	3.05	-1.219	0
STAD	Stage II	118	SP140	specific	138	0.365419	2.23	-1.158	0
STAD	Stage II	118	ZIC2	specific	139	0.365428	1.47	-1.158	0
STAD	Stage II	118	LYL1	specific	140	0.365556	2.42	-1.137	0
STAD	Stage II	118	ZNF569	specific	141	0.36566	1.06	-1.121	0
STAD	Stage II	118	POU2AF1	specific	142	0.365947	3.04	-1.071	0
STAD	Stage II	118	BNC2	specific	143	0.366009	1.42	-1.064	0
STAD	Stage II	118	AFF3	specific	144	0.366015	1.02	-1.064	0
STAD	Stage II	118	YBX1	non_specific	465	0.378229	9.0	-0.015	1
STAD	Stage II	118	HMGA1	non_specific	530	0.379111	8.33	-0.015	1
STAD	Stage II	118	ELF3	non_specific	447	0.377971	8.14	-0.015	1
STAD	Stage II	118	ATF4	non_specific	647	0.380466	7.53	-0.015	1
STAD	Stage II	118	JUND	non_specific	406	0.377337	7.46	-0.015	1
STAD	Stage II	118	JUNB	non_specific	393	0.377175	7.38	-0.015	1
STAD	Stage II	118	KLF5	non_specific	753	0.381412	7.34	-0.015	1
STAD	Stage II	118	XBP1	non_specific	765	0.381473	7.29	-0.015	1
STAD	Stage II	118	YBX3	non_specific	605	0.379986	7.09	-0.015	1
STAD	Stage II	118	ZNF706	non_specific	727	0.381238	7.05	-0.015	1
STAD	Stage II	118	FOS	non_specific	936	0.382773	6.96	-0.015	1
STAD	Stage II	118	MAZ	non_specific	674	0.380764	6.91	-0.015	1
STAD	Stage II	118	GTF3A	non_specific	563	0.379385	6.81	-0.015	1
STAD	Stage II	118	ZNF207	non_specific	903	0.382519	6.72	-0.015	1
STAD	Stage II	118	PA2G4	non_specific	898	0.382499	6.61	-0.015	1
STAD	Stage II	118	CREB3L1	non_specific	628	0.380243	6.55	-0.015	1
STAD	Stage II	118	AEBP1	non_specific	169	0.368624	6.55	-0.688	1
STAD	Stage II	118	REPIN1	non_specific	750	0.381389	6.54	-0.015	1
STAD	Stage II	118	STAT1	non_specific	630	0.380278	6.52	-0.015	1
STAD	Stage II	118	STAT6	non_specific	768	0.381494	6.48	-0.015	1
STAD	Stage II	118	DRAP1	non_specific	371	0.376764	6.47	-0.02	1
STAD	Stage II	118	SON	non_specific	637	0.38034	6.45	-0.015	1
STAD	Stage II	118	GTF2I	non_specific	1001	0.383365	6.45	-0.015	1
STAD	Stage II	118	ETS2	non_specific	590	0.379771	6.43	-0.015	1
STAD	Stage II	118	HSF1	non_specific	741	0.38131	6.41	-0.015	1
STAD	Stage II	118	NFE2L2	non_specific	942	0.382817	6.3	-0.015	1
STAD	Stage II	118	ID1	non_specific	1286	0.387161	6.29	0.0	1
STAD	Stage II	118	RBCK1	non_specific	389	0.37713	6.28	-0.015	1
STAD	Stage II	118	CEBPB	non_specific	308	0.375319	6.25	-0.079	1
STAD	Stage II	118	STAT3	non_specific	737	0.381302	6.22	-0.015	1
STAD	Stage II	118	TFDP1	non_specific	659	0.380583	6.19	-0.015	1
STAD	Stage II	118	HIF1A	non_specific	1145	0.385172	6.17	-0.004	1
STAD	Stage II	118	USF2	non_specific	555	0.379319	6.17	-0.015	1
STAD	Stage II	118	NFE2L1	non_specific	1005	0.383396	6.17	-0.015	1
STAD	Stage II	118	IRF1	non_specific	315	0.375502	6.14	-0.069	1
STAD	Stage II	118	TGIF1	non_specific	808	0.381804	6.13	-0.015	1
STAD	Stage II	118	JUN	non_specific	252	0.373187	6.1	-0.226	1
STAD	Stage II	118	PLSCR1	non_specific	441	0.377813	6.1	-0.015	1
STAD	Stage II	118	ID2	non_specific	787	0.381686	6.08	-0.015	1
STAD	Stage II	118	ATF6B	non_specific	642	0.380366	6.07	-0.015	1
STAD	Stage II	118	SOX9	non_specific	689	0.380924	6.06	-0.015	1
STAD	Stage II	118	IRF9	non_specific	625	0.380205	6.01	-0.015	1
STAD	Stage II	118	BHLHE40	non_specific	671	0.380728	5.99	-0.015	1
STAD	Stage II	118	EPAS1	non_specific	819	0.381874	5.98	-0.015	1
STAD	Stage II	118	TSC22D1	non_specific	791	0.381706	5.97	-0.015	1
STAD	Stage II	118	CAMTA1	non_specific	538	0.379157	5.97	-0.015	1
STAD	Stage II	118	HES1	non_specific	629	0.380264	5.96	-0.015	1
STAD	Stage II	118	CEBPD	non_specific	300	0.375097	5.93	-0.089	1
STAD	Stage II	118	MYC	non_specific	1077	0.384424	5.91	-0.005	1
STAD	Stage II	118	RELA	non_specific	695	0.380974	5.91	-0.015	1
STAD	Stage II	118	FOXP4	non_specific	871	0.382298	5.87	-0.015	1
STAD	Stage II	118	BCLAF1	non_specific	979	0.383186	5.86	-0.015	1
STAD	Stage II	118	CUX1	non_specific	663	0.380639	5.86	-0.015	1
STAD	Stage II	118	TCF3	non_specific	804	0.381787	5.86	-0.015	1
STAD	Stage II	118	NR4A1	non_specific	702	0.381061	5.84	-0.015	1
STAD	Stage II	118	EGR1	non_specific	627	0.380219	5.83	-0.015	1
STAD	Stage II	118	HMGN3	non_specific	891	0.382423	5.79	-0.015	1
STAD	Stage II	118	SREBF1	non_specific	815	0.381845	5.78	-0.015	1
STAD	Stage II	118	SLC2A4RG	non_specific	698	0.381015	5.75	-0.015	1
STAD	Stage II	118	KLF6	non_specific	626	0.380217	5.74	-0.015	1
STAD	Stage II	118	CENPB	non_specific	331	0.375857	5.74	-0.056	1
STAD	Stage II	118	NFIC	non_specific	519	0.378925	5.69	-0.015	1
STAD	Stage II	118	GLMP	non_specific	493	0.37855	5.62	-0.015	1
STAD	Stage II	118	IRF3	non_specific	462	0.378191	5.62	-0.015	1
STAD	Stage II	118	GATAD2A	non_specific	656	0.380541	5.61	-0.015	1
STAD	Stage II	118	HMG20B	non_specific	387	0.3771	5.59	-0.015	1
STAD	Stage II	118	GPBP1L1	non_specific	894	0.382467	5.58	-0.015	1
STAD	Stage II	118	SP100	non_specific	589	0.379765	5.57	-0.015	1
STAD	Stage II	118	E2F4	non_specific	909	0.38258	5.57	-0.015	1
STAD	Stage II	118	NFIX	non_specific	499	0.378702	5.56	-0.015	1
STAD	Stage II	118	PIN1	non_specific	405	0.377312	5.55	-0.015	1
STAD	Stage II	118	SREBF2	non_specific	1170	0.385502	5.54	-0.002	1
STAD	Stage II	118	ZNF358	non_specific	337	0.375961	5.54	-0.054	1
STAD	Stage II	118	ZNF703	non_specific	604	0.379976	5.5	-0.015	1
STAD	Stage II	118	DNTTIP1	non_specific	475	0.378288	5.49	-0.015	1
STAD	Stage II	118	ZNF664	non_specific	855	0.382205	5.45	-0.015	1
STAD	Stage II	118	NR1H2	non_specific	381	0.377027	5.44	-0.015	1
STAD	Stage II	118	KLF2	non_specific	235	0.372133	5.44	-0.326	1
STAD	Stage II	118	FOSL2	non_specific	667	0.380712	5.44	-0.015	1
STAD	Stage II	118	NR2F6	non_specific	416	0.377435	5.44	-0.015	1
STAD	Stage II	118	TP53	non_specific	231	0.371787	5.43	-0.364	1
STAD	Stage II	118	MBD2	non_specific	602	0.379941	5.43	-0.015	1
STAD	Stage II	118	ERF	non_specific	617	0.380106	5.42	-0.015	1
STAD	Stage III	161	ZBTB16	specific	18	0.320964	1.46	-18.115	0
STAD	Stage III	161	HIF3A	specific	28	0.329442	2.19	-12.951	0
STAD	Stage III	161	PAX5	specific	43	0.337413	1.27	-8.887	0
STAD	Stage III	161	AFF3	specific	49	0.340492	1.14	-7.505	0
STAD	Stage III	161	ZNF793	specific	52	0.34235	1.14	-6.729	0
STAD	Stage III	161	ZFY	specific	57	0.343421	1.3	-6.318	0
STAD	Stage III	161	ZNF683	specific	60	0.345293	1.68	-5.586	0
STAD	Stage III	161	EOMES	specific	61	0.345631	1.34	-5.462	0
STAD	Stage III	161	SOX2	specific	66	0.347208	1.93	-4.899	0
STAD	Stage III	161	SCML4	specific	67	0.347258	1.38	-4.887	0
STAD	Stage III	161	IKZF3	specific	71	0.34778	2.58	-4.722	0
STAD	Stage III	161	SALL4	specific	76	0.349033	1.62	-4.306	0
STAD	Stage III	161	ZNF625	specific	79	0.350002	1.07	-3.991	0
STAD	Stage III	161	ZNF682	specific	80	0.350549	1.15	-3.814	0
STAD	Stage III	161	SETBP1	specific	81	0.350628	1.67	-3.793	0
STAD	Stage III	161	TFEC	specific	84	0.351143	1.74	-3.641	0
STAD	Stage III	161	HAND2	specific	85	0.351795	2.07	-3.447	0
STAD	Stage III	161	ZMAT1	specific	91	0.35214	1.12	-3.36	0
STAD	Stage III	161	ZNF850	specific	92	0.352344	1.01	-3.301	0
STAD	Stage III	161	SALL2	specific	93	0.352535	1.48	-3.247	0
STAD	Stage III	161	POU2AF1	specific	94	0.352581	3.24	-3.237	0
STAD	Stage III	161	FOXP2	specific	100	0.353119	1.63	-3.101	0
STAD	Stage III	161	SMAD9	specific	102	0.353209	1.85	-3.082	0
STAD	Stage III	161	ZNF300	specific	103	0.353243	1.18	-3.076	0
STAD	Stage III	161	ZNF853	specific	104	0.353395	1.68	-3.036	0
STAD	Stage III	161	ZNF418	specific	105	0.353521	1.0	-3.002	0
STAD	Stage III	161	IRF4	specific	107	0.353751	1.79	-2.946	0
STAD	Stage III	161	KLF15	specific	108	0.353752	1.24	-2.946	0
STAD	Stage III	161	GATA3	specific	111	0.354102	1.82	-2.857	0
STAD	Stage III	161	ZNF43	specific	114	0.35442	1.96	-2.777	0
STAD	Stage III	161	ZBTB20	specific	116	0.354731	2.72	-2.699	0
STAD	Stage III	161	ZFP82	specific	118	0.354762	1.14	-2.695	0
STAD	Stage III	161	BNC2	specific	119	0.354858	1.5	-2.672	0
STAD	Stage III	161	BARX1	specific	120	0.355041	3.75	-2.624	0
STAD	Stage III	161	ZNF154	specific	123	0.355232	1.18	-2.582	0
STAD	Stage III	161	ZNF736	specific	125	0.355395	1.6	-2.544	0
STAD	Stage III	161	ZNF286B	specific	127	0.355754	1.49	-2.453	0
STAD	Stage III	161	ZNF529	specific	130	0.356297	2.25	-2.319	0
STAD	Stage III	161	ZNF66	specific	132	0.356462	1.18	-2.283	0
STAD	Stage III	161	NR2F1	specific	133	0.35647	3.57	-2.283	0
STAD	Stage III	161	ZNF677	specific	135	0.356704	1.75	-2.229	0
STAD	Stage III	161	SCX	specific	138	0.356804	2.34	-2.214	0
STAD	Stage III	161	ZNF345	specific	144	0.357295	1.15	-2.106	0
STAD	Stage III	161	ZNF665	specific	145	0.357507	1.2	-2.055	0
STAD	Stage III	161	IKZF1	specific	149	0.358951	2.67	-1.718	0
STAD	Stage III	161	INSM1	specific	153	0.35944	1.05	-1.617	0
STAD	Stage III	161	GFI1	specific	155	0.359563	1.44	-1.595	0
STAD	Stage III	161	ARID3A	specific	156	0.359692	3.48	-1.568	0
STAD	Stage III	161	ZNF737	specific	157	0.35976	1.96	-1.557	0
STAD	Stage III	161	FOXF1	specific	159	0.359898	3.25	-1.53	0
STAD	Stage III	161	ISL2	specific	160	0.360008	1.28	-1.509	0
STAD	Stage III	161	ZNF215	specific	163	0.360369	1.02	-1.437	0
STAD	Stage III	161	ZNF790	specific	164	0.360518	1.58	-1.408	0
STAD	Stage III	161	STAT4	specific	165	0.360569	1.69	-1.4	0
STAD	Stage III	161	MYCN	specific	167	0.360589	1.48	-1.4	0
STAD	Stage III	161	ZFP14	specific	170	0.360678	1.48	-1.389	0
STAD	Stage III	161	ZNF594	specific	171	0.360816	1.38	-1.362	0
STAD	Stage III	161	ZNF497	specific	173	0.36085	1.13	-1.36	0
STAD	Stage III	161	ONECUT2	specific	174	0.360947	2.44	-1.342	0
STAD	Stage III	161	SP140	specific	176	0.361265	2.28	-1.281	0
STAD	Stage III	161	HLF	specific	177	0.361272	1.29	-1.281	0
STAD	Stage III	161	ZNF649	specific	178	0.361298	2.06	-1.28	0
STAD	Stage III	161	ZNF606	specific	181	0.361481	1.93	-1.25	0
STAD	Stage III	161	ZNF573	specific	183	0.361493	1.72	-1.25	0
STAD	Stage III	161	HOXA2	specific	184	0.361556	1.22	-1.241	0
STAD	Stage III	161	FOXO6	specific	186	0.361578	1.29	-1.241	0
STAD	Stage III	161	ZNF404	specific	190	0.36167	1.13	-1.23	0
STAD	Stage III	161	ZNF461	specific	192	0.361873	1.48	-1.194	0
STAD	Stage III	161	ZNF626	specific	194	0.361963	1.39	-1.18	0
STAD	Stage III	161	HOXC4	specific	195	0.361994	2.56	-1.176	0
STAD	Stage III	161	ZNF570	specific	198	0.362201	1.18	-1.142	0
STAD	Stage III	161	ZBTB10	specific	200	0.362378	2.07	-1.111	0
STAD	Stage III	161	ZSCAN12	specific	201	0.362494	1.33	-1.091	0
STAD	Stage III	161	ZNF713	specific	202	0.362543	1.59	-1.084	0
STAD	Stage III	161	ZNF93	specific	203	0.36258	2.11	-1.079	0
STAD	Stage III	161	ZNF544	specific	205	0.362657	3.86	-1.071	0
STAD	Stage III	161	ZFPM2	specific	208	0.362672	1.27	-1.071	0
STAD	Stage III	161	HOXB4	specific	210	0.362707	1.61	-1.069	0
STAD	Stage III	161	ZNF8	specific	211	0.362715	2.08	-1.069	0
STAD	Stage III	161	POU2F2	specific	212	0.362755	2.83	-1.067	0
STAD	Stage III	161	ZNF568	specific	213	0.362758	1.28	-1.067	0
STAD	Stage III	161	ZNF439	specific	215	0.362801	1.41	-1.061	0
STAD	Stage III	161	YBX1	non_specific	1264	0.380864	8.88	0.0	1
STAD	Stage III	161	HMGA1	non_specific	1344	0.382203	8.2	0.0	1
STAD	Stage III	161	ELF3	non_specific	1279	0.381128	8.01	0.0	1
STAD	Stage III	161	ATF4	non_specific	1250	0.38061	7.52	0.0	1
STAD	Stage III	161	JUND	non_specific	922	0.377334	7.46	-0.002	1
STAD	Stage III	161	XBP1	non_specific	1128	0.379285	7.37	-0.001	1
STAD	Stage III	161	JUNB	non_specific	1129	0.379291	7.3	-0.001	1
STAD	Stage III	161	KLF5	non_specific	1434	0.385236	7.2	0.0	1
STAD	Stage III	161	YBX3	non_specific	1274	0.381047	7.05	0.0	1
STAD	Stage III	161	FOS	non_specific	1332	0.381845	6.99	0.0	1
STAD	Stage III	161	ZNF706	non_specific	1423	0.384682	6.93	0.0	1
STAD	Stage III	161	MAZ	non_specific	1272	0.381019	6.91	0.0	1
STAD	Stage III	161	GTF3A	non_specific	1183	0.379858	6.8	-0.001	1
STAD	Stage III	161	ZNF207	non_specific	1295	0.381358	6.76	0.0	1
STAD	Stage III	161	STAT1	non_specific	668	0.374862	6.7	-0.009	1
STAD	Stage III	161	PA2G4	non_specific	1345	0.382223	6.62	0.0	1
STAD	Stage III	161	GTF2I	non_specific	1006	0.378124	6.62	-0.002	1
STAD	Stage III	161	REPIN1	non_specific	1135	0.379365	6.61	-0.001	1
STAD	Stage III	161	STAT6	non_specific	971	0.377765	6.6	-0.002	1
STAD	Stage III	161	SON	non_specific	889	0.377047	6.55	-0.002	1
STAD	Stage III	161	CREB3L1	non_specific	1273	0.381033	6.53	0.0	1
STAD	Stage III	161	ETS2	non_specific	1073	0.378803	6.47	-0.001	1
STAD	Stage III	161	ID1	non_specific	1353	0.382321	6.45	0.0	1
STAD	Stage III	161	HSF1	non_specific	1318	0.381631	6.4	0.0	1
STAD	Stage III	161	NFE2L2	non_specific	1307	0.381459	6.34	0.0	1
STAD	Stage III	161	DRAP1	non_specific	1283	0.38118	6.33	0.0	1
STAD	Stage III	161	STAT3	non_specific	1068	0.378731	6.3	-0.001	1
STAD	Stage III	161	NFE2L1	non_specific	1134	0.379343	6.29	-0.001	1
STAD	Stage III	161	HIF1A	non_specific	1315	0.381614	6.28	0.0	1
STAD	Stage III	161	AEBP1	non_specific	933	0.377429	6.27	-0.002	1
STAD	Stage III	161	CEBPB	non_specific	791	0.375997	6.23	-0.007	1
STAD	Stage III	161	RBCK1	non_specific	1213	0.380205	6.18	-0.001	1
STAD	Stage III	161	TGIF1	non_specific	1229	0.380326	6.17	-0.001	1
STAD	Stage III	161	USF2	non_specific	1242	0.380459	6.13	-0.001	1
STAD	Stage III	161	TFDP1	non_specific	1362	0.382481	6.13	0.0	1
STAD	Stage III	161	ID2	non_specific	1237	0.380419	6.11	-0.001	1
STAD	Stage III	161	EPAS1	non_specific	952	0.377636	6.11	-0.002	1
STAD	Stage III	161	IRF1	non_specific	846	0.376582	6.1	-0.002	1
STAD	Stage III	161	PLSCR1	non_specific	964	0.377734	6.1	-0.002	1
STAD	Stage III	161	ATF6B	non_specific	1175	0.379783	6.09	-0.001	1
STAD	Stage III	161	SOX9	non_specific	1227	0.380322	6.08	-0.001	1
STAD	Stage III	161	JUN	non_specific	611	0.374167	6.08	-0.02	1
STAD	Stage III	161	IRF9	non_specific	1142	0.379444	6.03	-0.001	1
STAD	Stage III	161	FOXP4	non_specific	850	0.376615	6.03	-0.002	1
STAD	Stage III	161	TSC22D1	non_specific	1225	0.380309	6.01	-0.001	1
STAD	Stage III	161	BCLAF1	non_specific	1007	0.378125	6.01	-0.002	1
STAD	Stage III	161	HES1	non_specific	1181	0.379844	5.97	-0.001	1
STAD	Stage III	161	BHLHE40	non_specific	1304	0.381446	5.96	0.0	1
STAD	Stage III	161	EGR1	non_specific	756	0.375733	5.96	-0.008	1
STAD	Stage III	161	MYC	non_specific	1391	0.383402	5.94	0.0	1
STAD	Stage III	161	CUX1	non_specific	986	0.377932	5.94	-0.002	1
STAD	Stage III	161	TCF3	non_specific	1113	0.379156	5.94	-0.001	1
STAD	Stage III	161	CEBPD	non_specific	714	0.375368	5.92	-0.008	1
STAD	Stage III	161	CAMTA1	non_specific	1308	0.381503	5.9	0.0	1
STAD	Stage III	161	RELA	non_specific	1341	0.382073	5.87	0.0	1
STAD	Stage III	161	NR4A1	non_specific	1208	0.380109	5.86	-0.001	1
STAD	Stage III	161	SREBF1	non_specific	1224	0.380288	5.82	-0.001	1
STAD	Stage III	161	SLC2A4RG	non_specific	1097	0.379037	5.81	-0.001	1
STAD	Stage III	161	HMGN3	non_specific	1333	0.381878	5.81	0.0	1
STAD	Stage III	161	KLF6	non_specific	1157	0.379584	5.76	-0.001	1
